"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.525497701E2,-1.188110366E0,-1.934294021E0,-1.428154064E0
1.525597601E2,-1.596574633E0,-1.429889225E0,-1.501054225E0
1.525697501E2,-2.042768935E0,-1.070196585E0,-1.422309480E0
1.525797411E2,-2.444540185E0,-5.508164853E-1,-1.167040510E0
1.525897311E2,-2.834207992E0,-6.622790337E-2,-9.482385769E-1
1.525997211E2,-3.018303776E0,5.496259922E-1,-7.543810125E-1
1.526097121E2,-3.004798462E0,8.398127800E-1,-6.549314225E-1
1.526197021E2,-2.903485803E0,8.721467131E-1,-6.638455027E-1
1.526296921E2,-2.599541686E0,1.343891886E0,-6.138969786E-1
1.526396831E2,-2.515980589E0,1.838193278E0,-6.946195449E-1
1.526496731E2,-2.778560041E0,2.292001532E0,-9.767153943E-1
1.526596631E2,-3.626781701E0,2.529137117E0,-1.161423236E0
1.526696541E2,-4.641354309E0,2.895511955E0,-1.206316842E0
1.526796441E2,-5.524521854E0,2.825700878E0,-1.434023792E0
1.526896341E2,-5.707653725E0,2.393770566E0,-1.478596532E0
1.526996251E2,-3.968680972E0,2.240990422E0,-1.180881161E0
1.527096151E2,-1.169967626E0,2.854754523E0,-2.094940424E-2
1.527196061E2,4.938849239E-1,3.591598420E0,1.688522683E0
1.527295961E2,1.833331318E0,4.288778315E0,3.007532912E0
1.527395861E2,2.909213443E0,4.371557931E0,3.903584213E0
1.527495771E2,3.275449410E0,3.646518393E0,3.940999669E0
1.527595671E2,3.448399232E0,2.881097984E0,3.503557479E0
1.527695571E2,3.945681826E0,2.782123919E0,2.789418905E0
1.527795481E2,4.439777689E0,3.242896791E0,2.014620585E0
1.527895381E2,4.732460068E0,4.118947105E0,1.942333358E0
1.527995281E2,4.948788044E0,5.434430879E0,2.907927348E0
1.528095191E2,5.011166725E0,6.827469197E0,4.477322953E0
1.528195091E2,4.793162060E0,7.802054451E0,5.835662724E0
1.528294991E2,4.019462578E0,7.841129054E0,5.844217785E0
1.528394901E2,2.037443729E0,6.271543415E0,3.968231614E0
1.528494801E2,-1.797912650E-1,3.952548212E0,8.236909832E-1
1.528594701E2,-1.141482842E0,2.175748360E0,-1.661361197E0
1.528694611E2,-1.747600027E0,7.818276966E-1,-2.670381873E0
1.528794511E2,-1.754108270E0,-6.321921855E-1,-2.309390420E0
1.528894411E2,-1.261725057E0,-2.046495658E0,-1.498191721E0
1.528994321E2,-3.732017184E-1,-3.308200834E0,-8.448893327E-1
1.529094221E2,1.556653060E-1,-4.327754685E0,-1.988831002E-1
1.529194131E2,4.852020645E-1,-5.178077835E0,3.115396500E-3
1.529294031E2,6.851265903E-1,-5.910418206E0,1.116245893E-1
1.529393931E2,6.974551521E-1,-6.545560312E0,1.472135212E-1
1.529493841E2,8.755045498E-1,-6.960368807E0,-8.679204918E-2
1.529593741E2,1.213374577E0,-7.084104077E0,-3.720929036E-1
1.529693641E2,1.411088088E0,-7.278587147E0,-1.682992387E-1
1.529793551E2,1.280518593E0,-7.430680827E0,4.136963546E-2
1.529893451E2,1.033478702E0,-7.524752002E0,8.247322261E-2
1.529993351E2,1.355074101E0,-7.109420766E0,-2.140280465E-1
1.530093261E2,1.451320294E0,-6.482467686E0,-7.364743531E-1
1.530193161E2,1.354401964E0,-5.445397916E0,-1.165046609E0
1.530293061E2,1.270030589E0,-3.867120976E0,-1.598407735E0
1.530392971E2,9.044196890E-1,-2.235997485E0,-1.995035482E0
1.530492871E2,5.543754296E-1,-6.831278658E-1,-2.428629327E0
1.530592771E2,3.188602543E-1,5.099877173E-1,-2.907113416E0
1.530692681E2,-4.873910062E-3,1.325277860E0,-3.142256854E0
1.530792581E2,-4.874102655E-1,2.146424573E0,-3.004157315E0
1.530892491E2,-1.274898834E0,2.947290219E0,-2.494687661E0
1.530992391E2,-1.920085579E0,3.463624504E0,-2.069383999E0
1.531092291E2,-2.382027895E0,3.604899666E0,-1.506674861E0
1.531192201E2,-2.248114670E0,3.273123388E0,-1.063034915E0
1.531292101E2,-1.513729819E0,2.159668517E0,-1.559930717E0
1.531392001E2,-4.026042962E-1,1.506826889E0,-1.900081962E0
1.531491911E2,6.666240265E-1,2.062713495E0,-1.961053804E0
1.531591811E2,4.386885603E-1,2.195679179E0,-3.155453435E0
1.531691711E2,-3.729373512E-1,2.166205119E0,-4.452964622E0
1.531791621E2,-1.390583365E0,2.367444062E0,-4.617979479E0
1.531891521E2,-2.293377382E0,3.213019273E0,-3.181719128E0
1.531991425E2,-2.509355986E0,4.403459755E0,-1.609875294E0
1.532091335E2,-1.639087399E0,4.270095291E0,-6.646687907E-1
1.532191235E2,-4.688102359E-1,3.678915476E0,8.406202805E-1
1.532291135E2,6.169402351E-1,2.825250058E0,2.230562498E0
1.532391045E2,2.388902613E0,1.047196562E0,3.030673268E0
1.532490945E2,4.243265634E0,-5.893829656E-1,3.678541254E0
1.532590845E2,5.711194798E0,-1.987962105E0,3.999269219E0
1.532690755E2,6.137220592E0,-2.460742235E0,4.192000464E0
1.532790655E2,5.195017803E0,-1.529843869E0,4.000778970E0
1.532890555E2,3.454794039E0,5.148987937E-1,3.524095824E0
1.532990465E2,1.889314899E0,2.132511708E0,2.405402432E0
1.533090365E2,9.314101441E-1,2.199106817E0,8.083418959E-1
1.533190275E2,2.796526999E-1,1.576809289E0,-1.718000032E-1
1.533290175E2,-1.301589108E-1,1.121304173E0,-3.704977101E-1
1.533390075E2,-2.118973211E-1,1.092005530E0,-1.645008874E-1
1.533489985E2,-3.624332303E-1,1.097248728E0,2.753459698E-1
1.533589885E2,-5.686890116E-1,1.171407210E0,4.447802261E-1
1.533689785E2,-6.078067381E-1,1.477696645E0,6.667620939E-1
1.533789695E2,-4.965829754E-1,1.090267738E0,1.122731552E0
1.533889595E2,-3.280994032E-1,1.170986795E-1,1.699905458E0
1.533989495E2,-2.489077477E-2,-9.158031946E-1,1.071349656E0
1.534089405E2,2.085582869E-1,-2.170564803E0,2.871555912E-1
1.534189305E2,3.290723434E-1,-3.165757983E0,9.829169512E-4
1.534289205E2,3.144613209E-1,-3.963212364E0,-9.696773931E-2
1.534389115E2,3.592579729E-1,-4.639423558E0,-1.050732958E-1
1.534489015E2,3.989797168E-1,-5.272520893E0,-1.512347245E-1
1.534588915E2,3.729103444E-1,-5.799183699E0,-3.957534425E-1
1.534688825E2,3.575008846E-1,-6.077644481E0,-6.170547675E-1
1.534788725E2,3.221116351E-1,-6.153607414E0,-6.738905807E-1
1.534888625E2,3.365698991E-1,-5.923257523E0,-6.429962321E-1
1.534988535E2,3.451611400E-1,-5.371745219E0,-6.195453890E-1
1.535088435E2,2.885116702E-1,-4.440332297E0,-6.797376502E-1
1.535188345E2,8.917109851E-2,-3.280526547E0,-8.509995268E-1
1.535288245E2,-2.887298627E-1,-2.057155716E0,-1.163126968E0
1.535388145E2,-8.296326314E-1,-9.578902835E-1,-1.448626774E0
1.535488055E2,-1.298410342E0,1.398770928E-2,-1.636201359E0
1.535587955E2,-1.700657702E0,8.633144939E-1,-1.484607469E0
1.535687855E2,-1.967649463E0,1.368423879E0,-1.253000427E0
1.535787765E2,-2.230226283E0,1.873201727E0,-9.082797284E-1
1.535887665E2,-2.250587165E0,2.428277324E0,-5.669298036E-1
1.535987565E2,-2.339391314E0,2.857451844E0,-1.995587459E-1
1.536087475E2,-2.598262315E0,3.398693513E0,-9.066663355E-2
1.536187375E2,-3.001274638E0,3.995617633E0,-4.447037007E-1
1.536287275E2,-3.749924648E0,4.125453887E0,-9.845530021E-1
1.536387185E2,-5.056025979E0,3.655568129E0,-1.911747742E0
1.536487085E2,-6.543141319E0,2.909126612E0,-2.846479543E0
1.536586985E2,-7.386942485E0,2.113475513E0,-3.415203711E0
1.536686895E2,-6.653527980E0,1.435803684E0,-3.264259009E0
1.536786795E2,-3.332197223E0,1.210410478E0,-1.877865466E0
1.536886695E2,-3.216757983E-1,1.062895752E0,4.346152072E-1
1.536986605E2,1.536452246E0,1.366831682E0,2.528706762E0
1.537086505E2,2.720852700E0,2.101226181E0,4.027381462E0
1.537186405E2,3.048037160E0,2.895601417E0,4.418125157E0
1.537286315E2,2.088667385E0,2.941185726E0,4.134895971E0
1.537386215E2,1.771373490E0,2.682818901E0,3.282366666E0
1.537486125E2,1.991936458E0,2.484677228E0,2.770717170E0
1.537586025E2,2.076224364E0,2.560267693E0,2.250704402E0
1.537685925E2,2.571445815E0,3.176694031E0,1.904707695E0
1.537785835E2,3.347580078E0,4.442643701E0,2.749070778E0
1.537885735E2,4.411225442E0,5.493839175E0,3.636323773E0
1.537985635E2,5.192749084E0,5.965831684E0,4.372133882E0
1.538085545E2,5.066493664E0,5.793845776E0,4.600692186E0
1.538185445E2,3.636011531E0,4.725045506E0,3.185635593E0
1.538285345E2,9.835214071E-1,3.057385104E0,2.995515423E-1
1.538385255E2,-8.137996139E-1,1.524304217E0,-2.727661198E0
1.538485155E2,-1.681685096E0,8.758193493E-2,-4.101938725E0
1.538585055E2,-1.845308316E0,-1.187984651E0,-3.554935501E0
1.538684965E2,-1.759343867E0,-2.460572081E0,-2.256299164E0
1.538784865E2,-1.254591016E0,-3.654865878E0,-1.000959266E0
1.538884765E2,-5.084490956E-1,-4.606680905E0,-1.855040860E-1
1.538984675E2,-1.330060480E-1,-5.446902405E0,3.074547851E-1
1.539084575E2,-2.133208623E-1,-6.158137836E0,5.547278340E-1
1.539184475E2,-9.223075460E-2,-6.585363479E0,5.393740690E-1
1.539284385E2,2.279803436E-1,-6.889629777E0,1.225884841E-1
1.539384285E2,3.946878605E-1,-7.290097976E0,-2.578896922E-1
1.539484195E2,6.384530917E-1,-7.445956094E0,-7.099461204E-1
1.539584095E2,1.158562339E0,-7.355448797E0,-1.260717582E0
1.539683995E2,1.626014048E0,-6.876193460E0,-1.763187388E0
1.539783905E2,1.920560373E0,-5.839499667E0,-1.921553523E0
1.539883805E2,1.888695825E0,-4.372830870E0,-1.870945871E0
1.539983705E2,1.359886944E0,-2.832038090E0,-1.840020386E0
1.540083615E2,6.777229920E-1,-1.324503688E0,-1.910285500E0
1.540183515E2,-5.019955236E-2,-6.176472366E-2,-2.081130031E0
1.540283415E2,-5.175283231E-1,1.187265444E0,-2.128125858E0
1.540383325E2,-9.675854056E-1,2.326372635E0,-1.885774410E0
1.540483225E2,-1.501557378E0,3.263881863E0,-1.608418753E0
1.540583125E2,-2.150146326E0,3.964069566E0,-1.521114560E0
1.540683035E2,-2.664136170E0,4.723293096E0,-1.768940756E0
1.540782935E2,-2.847871765E0,4.881045127E0,-2.701776159E0
1.540882835E2,-2.991630240E0,3.656065727E0,-3.633044654E0
1.540982745E2,-2.495453646E0,2.062565560E0,-3.631305692E0
1.541082645E2,-1.226934270E0,1.231190897E0,-2.622996622E0
1.541182545E2,2.714438852E-1,9.923835933E-1,-2.022853026E0
1.541282455E2,1.134565037E-1,6.353859347E-1,-2.093551856E0
1.541382355E2,-7.914284592E-1,-4.762557149E-2,-2.458695710E0
1.541482255E2,-1.773861773E0,-8.972137266E-1,-2.826394358E0
1.541582165E2,-2.701908306E0,-1.844878399E0,-3.218936656E0
1.541682065E2,-3.759154478E0,-3.097602838E0,-3.645181720E0
1.541781965E2,-4.683293755E0,-3.665385019E0,-3.493060557E0
1.541881875E2,-4.381803715E0,-3.556623884E0,-1.973903791E0
1.541981778E2,-1.729539878E0,-3.959881205E0,6.457816994E-1
1.542081688E2,1.157638918E0,-4.698531307E0,2.209009661E0
1.542181587E2,2.602776366E0,-4.169723741E0,2.401571775E0
1.542281488E2,3.778941163E0,-2.352478114E0,2.045931986E0
1.542381397E2,5.518316204E0,-5.980479544E-1,1.879809519E0
1.542481298E2,7.512186921E0,2.142152597E0,2.182233945E0
1.542581197E2,8.708036077E0,6.165173791E0,3.527122343E0
1.542681107E2,9.652482442E0,9.442210135E0,4.400823246E0
1.542781008E2,1.003124461E1,7.558750638E0,3.100572639E0
1.542880907E2,8.458286294E0,3.554541691E0,1.495345735E0
1.542980817E2,4.964998865E0,8.529099584E-1,1.019971341E0
1.543080717E2,6.916671395E-1,-5.721576530E-1,4.121238922E-1
1.543180618E2,-2.040833506E0,-9.820889854E-1,-7.775817409E-2
1.543280528E2,-2.758150919E0,-5.933543944E-1,5.863223867E-1
1.543380427E2,-3.049651284E0,7.613039696E-1,2.046419790E0
1.543480328E2,-3.121272074E0,2.357248272E0,2.432629407E0
1.543580237E2,-2.986020421E0,4.441178974E0,2.331160920E0
1.543680138E2,-3.246496629E0,6.753751010E0,1.517215637E0
1.543780037E2,-3.912254172E0,8.379157094E0,5.093157260E-1
1.543879947E2,-4.434920114E0,9.544156925E0,1.003556161E-1
1.543979848E2,-4.896133575E0,9.409540572E0,-5.844199951E-1
1.544079758E2,-4.838015467E0,8.031095735E0,-1.180482674E0
1.544179657E2,-4.720220969E0,6.914454716E0,-1.359050208E0
1.544279557E2,-5.713115609E0,5.738328218E0,-1.826000664E0
1.544379467E2,-6.209363539E0,5.073938924E0,-1.627595573E0
1.544479368E2,-5.878983575E0,4.584013588E0,4.680111408E-1
1.544579267E2,-3.865462998E0,3.309990082E0,2.087071826E0
1.544679177E2,-1.241988658E0,1.243025077E0,1.918241660E0
1.544779077E2,6.442343069E-1,-8.339702421E-1,5.691358119E-1
1.544878978E2,1.267774002E0,-2.328080022E0,-5.454376316E-1
1.544978888E2,1.321624227E0,-2.902928563E0,-1.574282123E0
1.545078787E2,1.109695623E0,-3.532663749E0,-2.648355120E0
1.545178688E2,2.989894786E-1,-4.624827738E0,-3.828781368E0
1.545278598E2,-4.165781549E-1,-5.876610190E0,-4.352917593E0
1.545378498E2,-4.741095675E-1,-7.069236946E0,-3.661554508E0
1.545478397E2,-4.156339757E-1,-8.090042685E0,-2.467971733E0
1.545578307E2,-3.880931515E-1,-8.924587124E0,-1.567719208E0
1.545678208E2,-3.378094357E-1,-9.691716090E0,-1.130763507E0
1.545778107E2,-2.852204552E-1,-1.033075069E1,-9.466333701E-1
1.545878017E2,-2.778077207E-1,-1.075875518E1,-8.557195455E-1
1.545977917E2,-3.226499810E-1,-1.112367640E1,-9.243032920E-1
1.546077818E2,-3.930622980E-1,-1.139010361E1,-1.252919735E0
1.546177728E2,-4.817652904E-1,-1.156096510E1,-1.715411689E0
1.546277627E2,-5.990647122E-1,-1.172576887E1,-2.102498535E0
1.546377528E2,-6.684741586E-1,-1.173486012E1,-2.352882303E0
1.546477437E2,-6.110558897E-1,-1.121606475E1,-2.409618567E0
1.546577338E2,4.015567309E-1,-9.966043475E0,-1.920035586E0
1.546677248E2,2.063520264E0,-9.165542110E0,-2.173130853E-1
1.546777147E2,2.936288683E0,-8.638606823E0,2.279281499E0
1.546877048E2,4.162577567E0,-7.389781893E0,4.423871800E0
1.546976958E2,5.664214175E0,-3.984517863E0,6.865701216E0
1.547076857E2,4.393898388E0,1.044541926E0,9.224222428E0
1.547176757E2,-1.216245926E0,8.818098802E0,1.007465434E1
1.547276667E2,-1.226487543E0,8.836213476E0,1.000225528E1
1.547376568E2,-1.281261920E0,8.814631403E0,1.009177615E1
1.547476467E2,-1.341262832E0,8.773044251E0,1.027473202E1
1.547576377E2,4.521582575E0,1.296027280E1,-1.609900086E1
1.547676277E2,6.262091390E0,7.233377060E0,-1.247854175E1
1.547776178E2,5.775096095E0,6.409897892E0,-4.530154885E0
1.547876088E2,5.011149184E0,7.983342694E0,-4.229448956E-1
1.547975987E2,2.735781226E0,9.563838068E0,1.370202602E0
1.548075888E2,2.751446209E0,9.554534563E0,1.419009896E0
1.548175798E2,2.756842020E0,9.541596429E0,1.492641544E0
1.548275697E2,-8.424535288E-1,9.626861113E0,-3.736623694E-1
1.548375597E2,-8.026184220E-1,8.813933830E0,-2.411360306E0
1.548475507E2,-9.022304915E-1,7.638268093E0,-3.147867842E0
1.548575408E2,-4.566176949E-1,6.015375727E0,-3.075177011E0
1.548675307E2,6.423470449E-1,4.263813627E0,-2.915335770E0
1.548775217E2,1.249498091E0,2.432586722E0,-2.533376348E0
1.548875117E2,1.213577622E0,8.549751949E-1,-1.843209604E0
1.548975018E2,9.772173046E-1,-7.843121785E-1,-1.310630731E0
1.549074928E2,9.723614113E-1,-2.357479237E0,-1.196769508E0
1.549174827E2,9.057966352E-1,-3.851015990E0,-1.594074948E0
1.549274728E2,4.190881087E-1,-5.548227051E0,-1.842492151E0
1.549374638E2,-1.796939819E-1,-7.219810935E0,-1.421662778E0
1.549474537E2,-9.319997627E-1,-8.650621097E0,-3.110017061E-1
1.549574448E2,-1.672253244E0,-9.986085391E0,1.097515361E0
1.549674347E2,-2.340682672E0,-1.120864229E1,2.173534458E0
1.549774248E2,-2.485821235E0,-1.206245272E1,2.069231386E0
1.549874158E2,-2.189165234E0,-1.250454432E1,1.102128668E0
1.549974057E2,-1.683397453E0,-1.278949084E1,-3.619682305E-2
1.550073957E2,-1.124965846E0,-1.294900639E1,-8.264372742E-1
1.550173867E2,-4.113662026E-1,-1.303013183E1,-1.080805919E0
1.550273768E2,1.305997360E-1,-1.301625638E1,-1.131608137E0
1.550373667E2,6.782603511E-1,-1.274668103E1,-1.488880030E0
1.550473577E2,1.055370531E0,-1.221111935E1,-1.978570454E0
1.550573478E2,9.437137822E-1,-1.152796108E1,-2.393368278E0
1.550673378E2,1.038236874E0,-1.048903481E1,-2.104571958E0
1.550773288E2,1.370943152E0,-8.802658060E0,-3.097030395E-1
1.550873187E2,1.212735769E0,-6.093515579E0,1.995455166E0
1.550973088E2,6.171660838E-1,-1.410761814E0,2.944976768E0
1.551072998E2,2.476763021E0,6.150739939E0,3.887444728E0
1.551172897E2,5.929479545E0,1.879419306E1,7.886054381E0
1.551272797E2,5.755765200E0,1.879577882E1,7.944090920E0
1.551372707E2,5.666601008E0,1.879480584E1,7.999273433E0
1.551472608E2,8.112197785E0,1.966776474E1,1.049686307E0
1.551572507E2,6.753473268E0,7.248923637E0,6.951444787E-1
1.551672417E2,2.906474023E0,-3.748240650E-1,2.220766073E0
1.551772317E2,-1.654179647E0,-4.641016340E0,2.074432485E0
1.551872218E2,-3.930135249E0,-4.725383475E0,1.629221976E0
1.551972128E2,-3.819141355E0,-2.016549727E0,3.501928152E-1
1.552072019E2,-3.700410718E0,2.029658015E0,-1.337514912E0
1.552171929E2,-4.825964063E0,7.979093522E0,-1.715048577E0
1.552271829E2,-4.771342590E0,7.998175911E0,-1.836435751E0
1.552371729E2,-4.730985108E0,8.024557378E0,-1.986701592E0
1.552471639E2,-4.694780611E0,8.057153851E0,-2.154732589E0
1.552571539E2,-4.582953196E0,1.194343849E1,-2.550509859E0
1.552671439E2,-3.608316487E0,8.994185362E0,2.374938731E-1
1.552771349E2,-3.242091045E0,6.330206775E0,1.879610568E0
1.552871249E2,-2.780536399E0,3.939748072E0,2.643004625E0
1.552971149E2,-2.027275275E0,2.320770417E0,2.653094873E0
1.553071059E2,-9.644351450E-1,1.002552486E0,2.183116728E0
1.553170959E2,3.774146008E-1,-8.458640635E-1,1.489998018E0
1.553270859E2,1.310638770E0,-2.618408897E0,4.784528062E-1
1.553370769E2,1.526729349E0,-3.632458178E0,-7.631090051E-1
1.553470669E2,1.300865442E0,-4.414853640E0,-2.210794816E0
1.553570569E2,1.078043110E0,-5.275464966E0,-3.529999757E0
1.553670479E2,1.142199052E0,-6.395864575E0,-4.303575863E0
1.553770379E2,1.443033035E0,-7.638712481E0,-4.449662114E0
1.553870279E2,1.724541970E0,-8.589020095E0,-4.013742247E0
1.553970189E2,1.671746145E0,-9.491858259E0,-3.233783321E0
1.554070089E2,1.568899030E0,-1.026278616E1,-2.590529373E0
1.554169989E2,1.369104203E0,-1.088965563E1,-2.242973359E0
1.554269899E2,1.112639112E0,-1.136224514E1,-1.986094505E0
1.554369799E2,7.256352232E-1,-1.172819313E1,-1.886543465E0
1.554469699E2,3.124899687E-1,-1.199935074E1,-1.924667165E0
1.554569609E2,-3.923657576E-2,-1.215729923E1,-2.168213345E0
1.554669509E2,-4.780199660E-1,-1.216589932E1,-2.401688281E0
1.554769409E2,-8.067737458E-1,-1.177889083E1,-2.217012307E0
1.554869319E2,-1.851337563E-1,-1.070309787E1,-1.161908701E0
1.554969219E2,1.808576107E0,-9.323629771E0,9.692853373E-1
1.555069129E2,2.895816010E0,-8.221741278E0,3.544683285E0
1.555169029E2,3.822071980E0,-6.277447933E0,6.288925433E0
1.555268929E2,4.504451110E0,-2.617460479E0,8.403623598E0
1.555368839E2,2.143762774E0,3.536604772E0,1.001692244E1
1.555468739E2,-3.064793818E0,1.342049428E1,1.166962274E1
1.555568639E2,-3.153353700E0,1.340904193E1,1.170919786E1
1.555668549E2,-3.216577889E0,1.336685894E1,1.189518727E1
1.555768449E2,1.649986170E0,1.726583263E1,-1.141747326E1
1.555868349E2,4.355412015E0,9.103043561E0,-1.676963440E1
1.555968259E2,4.720991339E0,6.888455656E0,-7.528426977E0
1.556068159E2,4.384467706E0,7.238082899E0,-3.566417386E0
1.556168059E2,3.038167645E0,9.103021342E0,-5.099527802E-1
1.556267969E2,3.054939798E0,9.101564800E0,-5.017584921E-1
1.556367869E2,3.068310626E0,9.096288273E0,-4.705926865E-1
1.556467769E2,-1.478715230E0,1.057703775E1,2.129214025E0
1.556567679E2,-1.366004301E0,9.150801280E0,3.102551629E-1
1.556667579E2,-1.248066254E0,7.306988828E0,-1.008918350E0
1.556767479E2,-7.468386890E-1,5.547309623E0,-1.546716009E0
1.556867389E2,-7.760735247E-2,3.752889186E0,-1.814676507E0
1.556967289E2,2.392261107E-1,1.909435753E0,-2.177676771E0
1.557067189E2,7.851104696E-1,-7.443797886E-2,-2.969963382E0
1.557167099E2,5.870957906E-1,-1.746842228E0,-2.866938951E0
1.557266999E2,8.033279451E-2,-2.843640720E0,-1.632857775E0
1.557366899E2,-3.482647324E-2,-3.930787799E0,-4.215507732E-1
1.557466809E2,1.091401622E-1,-5.399520078E0,-1.705762175E-1
1.557566709E2,3.472860181E-1,-7.116892923E0,-8.187992026E-1
1.557666609E2,4.537483566E-1,-8.926505011E0,-1.410227232E0
1.557766519E2,3.203707729E-1,-1.065166927E1,-1.245423020E0
1.557866419E2,-1.358206235E-1,-1.226835657E1,-2.513285315E-1
1.557966329E2,-7.829122089E-1,-1.349426977E1,1.223583231E0
1.558066229E2,-1.095507939E0,-1.415941628E1,2.094092578E0
1.558166129E2,-9.860301550E-1,-1.431836933E1,1.647482246E0
1.558266039E2,-6.263781528E-1,-1.421799953E1,6.092491731E-2
1.558365939E2,-1.070018172E-1,-1.410478224E1,-1.614692815E0
1.558465839E2,8.861730140E-1,-1.367471368E1,-2.552856347E0
1.558565749E2,2.093509026E0,-1.288555357E1,-2.604462118E0
1.558665649E2,2.370909707E0,-1.192444674E1,-1.943059436E0
1.558765549E2,2.191664627E0,-1.093732447E1,-1.023669194E0
1.558865459E2,2.172071484E0,-9.807548262E0,1.167015805E-1
1.558965359E2,2.095763566E0,-8.089218813E0,1.433202404E0
1.559065259E2,1.926164637E0,-5.264918928E0,2.573575956E0
1.559165169E2,1.832913096E0,1.287521803E-1,3.539254146E0
1.559265069E2,2.749139483E0,1.068417745E1,5.604542754E0
1.559364969E2,2.618544552E0,1.067589662E1,5.681762838E0
1.559464879E2,2.538560197E0,1.067010671E1,5.747479110E0
1.559564779E2,4.322137557E0,1.353176680E1,1.052740307E0
1.559664679E2,1.781495751E0,6.003522252E0,6.426990473E-1
1.559764589E2,-1.218866575E0,1.027675048E0,1.464910539E0
1.559864489E2,-3.082307983E0,-4.087689060E-1,1.775743260E0
1.559964389E2,-3.413739569E0,9.351802826E-1,2.031285880E0
1.560064299E2,-3.180748490E0,3.384116989E0,1.924861878E0
1.560164199E2,-3.346599207E0,7.655226772E0,1.824671007E0
1.560264099E2,-4.258913661E0,1.250704108E1,1.747984189E-1
1.560364009E2,-4.219888759E0,1.252328114E1,7.589232758E-2
1.560463909E2,-4.175036229E0,1.254322950E1,-3.671335146E-2
1.560563809E2,-4.133919486E0,1.256803105E1,-1.661626661E-1
1.560663719E2,-5.359704047E0,1.278301563E1,-2.700502928E0
1.560763619E2,-5.445943462E0,9.312541112E0,-6.869694865E-1
1.560863519E2,-4.979308755E0,6.314650258E0,-3.972422898E-1
1.560963429E2,-3.429665338E0,3.183469200E0,-5.139237705E-1
1.561063329E2,-2.628778057E0,4.778730547E-1,-5.060075176E-1
1.561163239E2,-1.422601256E0,-1.270808122E0,-3.103202131E-1
1.561263139E2,1.214124172E-1,-2.263287610E0,-4.512682235E-1
1.561363039E2,5.097703105E-1,-3.188231172E0,-1.448817393E0
1.561462949E2,5.085389965E-1,-4.041478515E0,-2.591982406E0
1.561562849E2,3.822762682E-1,-4.999236066E0,-3.654596322E0
1.561662749E2,3.805582101E-1,-6.177375761E0,-4.338467076E0
1.561762659E2,4.648622690E-1,-7.514348052E0,-4.444078023E0
1.561862559E2,5.711124997E-1,-8.820443535E0,-3.987239158E0
1.561962459E2,7.700937966E-1,-9.995338025E0,-3.225969394E0
1.562062371E2,9.076990268E-1,-1.100347285E1,-2.404561895E0
